index,date,sha,short_sha,author,subject,top_dirs,files_changed,insertions,deletions,patch_equivalent_in_origin,same_subject_in_origin,draft_recommendation,draft_rationale,draft_tag,commit_url,final_recommendation,final_rationale,final_tag,new_recommendation,new_wave,new_reason
73,2026-03-05,bfa50f566eac6f730ffbc5dc56bfa20810cc0b76,bfa50f566e,dependabot[bot],Bump @clickhouse/client from 1.11.0 to 1.18.1 (#18410),"packages/twenty-server (7), yarn.lock (1)",8,58,16,no,no,yes,core app change worth pulling,default_core_yes,https://github.com/twentyhq/twenty/commit/bfa50f566eac6f730ffbc5dc56bfa20810cc0b76,no,dependency bump only,dependency,no,,dependency
74,2026-03-05,0e89c96170e9d003307b9746b6a58802c10c28bf,0e89c96170,Félix Malfait,feat: add npm and tarball app distribution with upgrade mechanism (#18358),"packages/twenty-server (166), packages/twenty-front (27), packages/twenty-sdk (8), packages/twenty-apps (2)",205,4739,1012,no,no,no,non-core upstream feature,noncore_feature,https://github.com/twentyhq/twenty/commit/0e89c96170e9d003307b9746b6a58802c10c28bf,no,non-core upstream feature,noncore_feature,yes,6,noncore_feature
75,2026-03-05,4cfd738312c249fb72b921ec394aa6ca013e9be1,4cfd738312,nitin,Headless action modal (#18270),"packages/twenty-sdk (14), packages/twenty-front (8), .vscode (1)",23,429,15,no,no,no,non-core upstream feature,noncore_feature,https://github.com/twentyhq/twenty/commit/4cfd738312c249fb72b921ec394aa6ca013e9be1,no,non-core upstream feature,noncore_feature,yes,6,noncore_feature
76,2026-03-05,9d4ff7820df0a0df0ddf1089e08fe331e0f35b55,9d4ff7820d,github-actions[bot],i18n - translations (#18415),"packages/twenty-front (62), packages/twenty-server (62)",124,4208,248,no,no,no,translations only,translations,https://github.com/twentyhq/twenty/commit/9d4ff7820df0a0df0ddf1089e08fe331e0f35b55,no,translations only,translations,no,,translations
77,2026-03-05,abd9709291e123be18a925832e9c9200b65a80bd,abd9709291,Raphaël Bosi,Update Command Menu Item entity (#18391),"packages/twenty-server (15), packages/twenty-front (3), packages/twenty-shared (1)",19,163,27,no,no,no,non-core upstream feature,noncore_feature,https://github.com/twentyhq/twenty/commit/abd9709291e123be18a925832e9c9200b65a80bd,no,non-core upstream feature,noncore_feature,yes,6,noncore_feature
78,2026-03-05,a2f80d882bd9f7f56c035fdba2d127fc381f2b72,a2f80d882b,Thomas Trompette,Stop catching all workflow errors (#18392),packages/twenty-server (12),12,121,150,no,no,yes,workflow reliability fix,workflow_fix,https://github.com/twentyhq/twenty/commit/a2f80d882bd9f7f56c035fdba2d127fc381f2b72,yes,workflow reliability fix,workflow_fix,yes,4,workflow_fix
79,2026-03-05,2a82df707324d903d862d66a19cb1708941abb69,2a82df7073,Lucas Bordeau,AI tools to create a demo workspace (#18236),"packages/twenty-front (62), packages/twenty-server (17), packages/twenty-shared (3), packages/twenty-ui (2)",84,2449,315,no,no,no,non-core upstream feature,noncore_feature,https://github.com/twentyhq/twenty/commit/2a82df707324d903d862d66a19cb1708941abb69,no,non-core upstream feature,noncore_feature,yes,6,noncore_feature
80,2026-03-05,c571473d67a7c4051484038df3c70ff82b585a83,c571473d67,Abdullah.,fix: SVGO DoS through entity expansion in DOCTYPE (#18416),yarn.lock (1),1,16,16,no,no,yes,security/build hardening,platform_fix,https://github.com/twentyhq/twenty/commit/c571473d67a7c4051484038df3c70ff82b585a83,no,superseded by later SVGO lockfile fix,superseded,no,,uncategorized_superseded
81,2026-03-05,ecbc0ac01335b12e4c97bbd9e781a5d326bb9e36,ecbc0ac013,github-actions[bot],i18n - translations (#18419),packages/twenty-front (62),62,331,31,no,no,no,translations only,translations,https://github.com/twentyhq/twenty/commit/ecbc0ac01335b12e4c97bbd9e781a5d326bb9e36,no,translations only,translations,no,,translations
82,2026-03-05,57499342f1851899c9423f61bab1ba93a75e8480,57499342f1,Baptiste Devessier,Set widget position's type according to parent tab (#18411),packages/twenty-front (2),2,135,17,no,no,yes,core app change worth pulling,default_core_yes,https://github.com/twentyhq/twenty/commit/57499342f1851899c9423f61bab1ba93a75e8480,no,widget layout internal tweak,noncore_feature,yes,6,noncore_feature
83,2026-03-05,1b9d188e4a5d0e74d01feb6f7debcf2ca409b59d,1b9d188e4a,Lucas Bordeau,Added SSE effect for view relations objects (#18386),packages/twenty-front (22),22,382,158,no,no,no,"ambiguous change, not essential",ambiguous_no,https://github.com/twentyhq/twenty/commit/1b9d188e4a5d0e74d01feb6f7debcf2ca409b59d,no,"ambiguous change, not essential",ambiguous_no,yes,7,ambiguous_improvement
84,2026-03-05,1decd40eea1464b6ebb8c96241e4abe0e707e564,1decd40eea,Charles Bochet,Remove unecessary queries for aggregate (#18421),packages/twenty-server (1),1,6,2,no,no,no,"ambiguous change, not essential",ambiguous_no,https://github.com/twentyhq/twenty/commit/1decd40eea1464b6ebb8c96241e4abe0e707e564,yes,server perf fix,perf_fix,yes,2,perf_fix
85,2026-03-05,1acbf28316f32dffdff18fa54b21dd7d1a14118f,1acbf28316,martmull,Only update value at creation (#18350),packages/twenty-server (2),2,137,47,no,no,no,"ambiguous change, not essential",ambiguous_no,https://github.com/twentyhq/twenty/commit/1acbf28316f32dffdff18fa54b21dd7d1a14118f,no,"ambiguous change, not essential",ambiguous_no,yes,7,ambiguous_improvement
86,2026-03-05,7293d4c1f8f2fdc3207b34c1893d5f6bc91e0eb9,7293d4c1f8,martmull,Fix missing test input values (#18424),packages/twenty-front (7),7,129,75,no,no,yes,core product bug fix,core_fix,https://github.com/twentyhq/twenty/commit/7293d4c1f8f2fdc3207b34c1893d5f6bc91e0eb9,yes,core product bug fix,core_fix,yes,3,frontend_fix
87,2026-03-05,647c32ff3e66d4f27e498418fc471bef82f8dd67,647c32ff3e,Charles Bochet,Deprecate runtime theme objects in favor of CSS variables (#18402),"packages/twenty-front (299), packages/twenty-ui (117), packages/twenty-apps (11), packages/twenty-sdk (4)",432,1243,1433,no,no,no,broad refactor or tooling churn,refactor,https://github.com/twentyhq/twenty/commit/647c32ff3e66d4f27e498418fc471bef82f8dd67,no,broad refactor or tooling churn,refactor,yes,8,code_refactor
88,2026-03-05,38ad0820c0fd95bd3db1f4fd4823cbd5757af7d0,38ad0820c0,Paul Rastoin,Fix server logs leak (#18423),packages/twenty-server (31),31,147,75,no,no,yes,security or auth hardening,security,https://github.com/twentyhq/twenty/commit/38ad0820c0fd95bd3db1f4fd4823cbd5757af7d0,yes,security or auth hardening,security,yes,1,security
89,2026-03-05,5853891b021e220b8be01322c2448b15df7f549b,5853891b02,nitin,refactor!: rename Command Menu page/navigation layer to Side Panel (#18393),"packages/twenty-front (659), packages/twenty-sdk (7), packages/twenty-ui (6), packages/twenty-shared (3)",675,4895,4965,no,no,no,broad refactor or tooling churn,refactor,https://github.com/twentyhq/twenty/commit/5853891b021e220b8be01322c2448b15df7f549b,no,broad refactor or tooling churn,refactor,yes,9,massive_refactor
90,2026-03-05,cfeea43eafe6eff4f650235b3ae1f03ff2ca7ed9,cfeea43eaf,Weiko,Improve workspace auth context surface (#18164),packages/twenty-server (118),118,449,673,no,no,no,"ambiguous change, not essential",ambiguous_no,https://github.com/twentyhq/twenty/commit/cfeea43eafe6eff4f650235b3ae1f03ff2ca7ed9,no,"ambiguous change, not essential",ambiguous_no,yes,7,ambiguous_improvement
91,2026-03-05,57d89549737a5749c18db92effa07a23edd0972f,57d8954973,Paul Rastoin,`[SDK]` Pure ESM (#18427),"packages/twenty-sdk (37), .cursor (1), packages/create-twenty-app (1), packages/twenty-server (1)",41,574,243,no,no,no,broad refactor or tooling churn,refactor,https://github.com/twentyhq/twenty/commit/57d89549737a5749c18db92effa07a23edd0972f,no,broad refactor or tooling churn,refactor,no,,sdk_refactor
92,2026-03-05,12257f4cc7cb2a35055a3c6a1cdcab62c7967d78,12257f4cc7,github-actions[bot],i18n - translations (#18429),packages/twenty-front (62),62,9059,9059,no,no,no,translations only,translations,https://github.com/twentyhq/twenty/commit/12257f4cc7cb2a35055a3c6a1cdcab62c7967d78,no,translations only,translations,no,,translations
93,2026-03-05,fc2b1de860f4dcb523dec5f0756714fd4193a04c,fc2b1de860,BugIsGod,fix: composite field sub-menu not showing in advanced filter (#18395),packages/twenty-front (1),1,0,1,no,no,yes,core product bug fix,core_fix,https://github.com/twentyhq/twenty/commit/fc2b1de860f4dcb523dec5f0756714fd4193a04c,yes,core product bug fix,core_fix,yes,3,frontend_fix
94,2026-03-05,4965790ecc7f1a0d4b33656dc14e4c3b4f1020a2,4965790ecc,Baptiste Devessier,Backfill record page layouts for custom objects (#18428),packages/twenty-server (5),5,430,188,no,no,no,migration/framework churn,migration,https://github.com/twentyhq/twenty/commit/4965790ecc7f1a0d4b33656dc14e4c3b4f1020a2,no,migration/framework churn,migration,no,,migration
95,2026-03-05,e5e3132ddda14b7d97808210432e2c32a81e28a5,e5e3132ddd,Lucas Bordeau,Add ESLint rules to disallow jotaiStore and direct atomFamily usage in selectors (#18422),"packages/twenty-eslint-rules (7), packages/twenty-front (1)",8,392,15,no,no,no,broad refactor or tooling churn,refactor,https://github.com/twentyhq/twenty/commit/e5e3132ddda14b7d97808210432e2c32a81e28a5,no,broad refactor or tooling churn,refactor,yes,8,code_refactor
96,2026-03-05,c53a13417e03b1aa4895f4e7013e15084cb79f0c,c53a13417e,Charles Bochet,Remove all styled(Component) patterns in favor of parent wrappers and props (#18430),"packages/twenty-front (216), packages/twenty-ui (6), packages/twenty-shared (2)",224,4764,3836,no,no,no,broad refactor or tooling churn,refactor,https://github.com/twentyhq/twenty/commit/c53a13417e03b1aa4895f4e7013e15084cb79f0c,no,broad refactor or tooling churn,refactor,yes,8,code_refactor
97,2026-03-05,1affa1e004203808e42806fac705b7d1487b1b63,1affa1e004,Charles Bochet,chore(front): remove vite-plugin-checker background TS/ESLint checks (#18437),"packages/twenty-docs (14), packages/twenty-front (3), nx.json (1)",18,5,75,no,no,no,not clearly worth cherry-picking,default_no,https://github.com/twentyhq/twenty/commit/1affa1e004203808e42806fac705b7d1487b1b63,no,not clearly worth cherry-picking,default_no,yes,6,improvement
98,2026-03-05,13e569eaac8cf621ce258ef491bc8644bcd8b97e,13e569eaac,Lucas Bordeau,Removed z-index dynamic logic for table (#18436),packages/twenty-front (12),12,29,374,no,no,no,"ambiguous change, not essential",ambiguous_no,https://github.com/twentyhq/twenty/commit/13e569eaac8cf621ce258ef491bc8644bcd8b97e,no,"ambiguous change, not essential",ambiguous_no,yes,7,ambiguous_improvement
99,2026-03-05,1ec7244d1b85553b4a336cc7340e902be358a220,1ec7244d1b,github-actions[bot],i18n - docs translations (#18440),packages/twenty-docs (7),7,7,7,no,no,no,translations only,translations,https://github.com/twentyhq/twenty/commit/1ec7244d1b85553b4a336cc7340e902be358a220,no,translations only,translations,no,,translations
100,2026-03-05,62a634831d86ef656b2ec7e975b37e25aca0e651,62a634831d,Baptiste Devessier,feat: create specialized component for header (#18438),packages/twenty-front (2),2,48,7,no,no,no,"new feature, not core fix",feature,https://github.com/twentyhq/twenty/commit/62a634831d86ef656b2ec7e975b37e25aca0e651,no,"new feature, not core fix",feature,yes,6,feature
101,2026-03-06,ef003fb929f2092bdaa8f2b19aa0d1ccd8ef0657,ef003fb929,neo773,fix blocklist (#18332),packages/twenty-server (31),31,339,203,no,no,yes,security or auth hardening,security,https://github.com/twentyhq/twenty/commit/ef003fb929f2092bdaa8f2b19aa0d1ccd8ef0657,yes,security or auth hardening,security,yes,1,security
102,2026-03-05,61f9cf92604e9b62ababc670dd7969d9a542ff3a,61f9cf9260,github-actions[bot],i18n - translations (#18442),packages/twenty-server (62),62,1488,31,no,no,no,translations only,translations,https://github.com/twentyhq/twenty/commit/61f9cf92604e9b62ababc670dd7969d9a542ff3a,no,translations only,translations,no,,translations
103,2026-03-05,2f3399fd5f4e0e8ee638e983d9a453a44ca92306,2f3399fd5f,github-actions[bot],i18n - docs translations (#18445),packages/twenty-docs (6),6,6,6,no,no,no,translations only,translations,https://github.com/twentyhq/twenty/commit/2f3399fd5f4e0e8ee638e983d9a453a44ca92306,no,translations only,translations,no,,translations
104,2026-03-05,4797f97a95296fed316145ed8e536d71627b4907,4797f97a95,Charles Bochet,fix: vertical alignment of +N More tab overflow button (#18446),packages/twenty-front (4),4,69,59,no,no,no,cosmetic UI polish,cosmetic,https://github.com/twentyhq/twenty/commit/4797f97a95296fed316145ed8e536d71627b4907,no,cosmetic UI polish,cosmetic,yes,7,cosmetic
105,2026-03-05,e27a8b51079029cbd3fcd854307337ff8854a251,e27a8b5107,Charles Bochet,Fix Workflow layout show page (#18447),packages/twenty-front (1),1,7,0,no,no,yes,workflow reliability fix,workflow_fix,https://github.com/twentyhq/twenty/commit/e27a8b51079029cbd3fcd854307337ff8854a251,yes,workflow reliability fix,workflow_fix,yes,4,workflow_fix
106,2026-03-05,b421efbff73cba598033c07a7ddaa5eaeb194ebd,b421efbff7,Charles Bochet,fix: remove add record on workflow runs/versions (#18448),packages/twenty-front (5),5,33,2,no,no,yes,workflow reliability fix,workflow_fix,https://github.com/twentyhq/twenty/commit/b421efbff73cba598033c07a7ddaa5eaeb194ebd,yes,workflow reliability fix,workflow_fix,yes,4,workflow_fix
107,2026-03-06,9d57bc39e5dca74c304831e9803dad660b4cf779,9d57bc39e5,Charles Bochet,Migrate from ESLint to OxLint (#18443),"packages/twenty-front (374), packages/twenty-server (238), packages/twenty-docs (74), packages/twenty-emails (35)",880,4713,9689,no,no,no,broad refactor or tooling churn,refactor,https://github.com/twentyhq/twenty/commit/9d57bc39e5dca74c304831e9803dad660b4cf779,no,broad refactor or tooling churn,refactor,yes,9,massive_refactor
108,2026-03-06,4d0b8a8644c8d008aa2d47d809a233d20d3490ee,4d0b8a8644,github-actions[bot],i18n - translations (#18450),"packages/twenty-emails (31), packages/twenty-front (31), packages/twenty-server (31)",93,93,93,no,no,no,translations only,translations,https://github.com/twentyhq/twenty/commit/4d0b8a8644c8d008aa2d47d809a233d20d3490ee,no,translations only,translations,no,,translations
109,2026-03-06,90cced0e7487c3a87804bce17334362068ac1034,90cced0e74,github-actions[bot],i18n - docs translations (#18451),packages/twenty-docs (23),23,146,146,no,no,no,translations only,translations,https://github.com/twentyhq/twenty/commit/90cced0e7487c3a87804bce17334362068ac1034,no,translations only,translations,no,,translations
110,2026-03-06,514d0017ea502c5700a06f44e97a949bba4badc8,514d0017ea,Félix Malfait,Refactor application module architecture for clarity and explicitness (#18432),"packages/twenty-server (151), packages/twenty-front (33)",184,3173,1376,no,no,no,broad refactor or tooling churn,refactor,https://github.com/twentyhq/twenty/commit/514d0017ea502c5700a06f44e97a949bba4badc8,no,broad refactor or tooling churn,refactor,yes,8,code_refactor
111,2026-03-06,9d808302aa634912f32f03b99a482497d3aca88f,9d808302aa,github-actions[bot],i18n - docs translations (#18452),packages/twenty-docs (17),17,91,91,no,no,no,translations only,translations,https://github.com/twentyhq/twenty/commit/9d808302aa634912f32f03b99a482497d3aca88f,no,translations only,translations,no,,translations
112,2026-03-06,3d7cb4499fc9f9ac01fb6bf417a394e51520200e,3d7cb4499f,github-actions[bot],i18n - translations (#18454),"packages/twenty-front (62), packages/twenty-server (62)",124,7270,1115,no,no,no,translations only,translations,https://github.com/twentyhq/twenty/commit/3d7cb4499fc9f9ac01fb6bf417a394e51520200e,no,translations only,translations,no,,translations
113,2026-03-06,aa062644c88481c9c27f618a0649c72fff273813,aa062644c8,Lakshay Manchanda,Fixed scrollbar height issue in Kanban view and adjusted the calendar view to adjust with the new change (#18367),packages/twenty-front (2),2,5,3,no,no,no,cosmetic UI polish,cosmetic,https://github.com/twentyhq/twenty/commit/aa062644c88481c9c27f618a0649c72fff273813,no,cosmetic UI polish,cosmetic,yes,7,cosmetic
114,2026-03-06,364c944ca6fe66d8c15fcce9d2d7225e55c61502,364c944ca6,Charles Bochet,Improve build performance 2x (#18449),"packages/twenty-front (6), .github (2), packages/twenty-server (1), packages/twenty-ui (1)",10,284,94,no,no,no,not clearly worth cherry-picking,default_no,https://github.com/twentyhq/twenty/commit/364c944ca6fe66d8c15fcce9d2d7225e55c61502,no,not clearly worth cherry-picking,default_no,yes,6,improvement
115,2026-03-06,1c898f36d697e7438113fc602cb4d551d04a2a91,1c898f36d6,BugIsGod,Fix workflow nodes color in dark mode (#18456),packages/twenty-front (1),1,2,1,no,no,yes,workflow reliability fix,workflow_fix,https://github.com/twentyhq/twenty/commit/1c898f36d697e7438113fc602cb4d551d04a2a91,no,dark-mode cosmetic,cosmetic,yes,7,cosmetic
116,2026-03-06,d825ac06ddc82285a66e33d11823b33b82df7431,d825ac06dd,Weiko,fix server production build (#18458),"packages/twenty-server (1), yarn.lock (1)",2,2,0,no,no,yes,security or auth hardening,security,https://github.com/twentyhq/twenty/commit/d825ac06ddc82285a66e33d11823b33b82df7431,yes,security or auth hardening,security,yes,1,security
117,2026-03-06,d37ed7e07c06afc364add84789ec5545976d1818,d37ed7e07c,Charles Bochet,Optimize merge queue to only run E2E and integrate prettier into lint (#18459),"packages/twenty-front (22), packages/twenty-sdk (12), packages/twenty-ui (10), .github (8)",82,673,616,no,no,no,CI only,ci,https://github.com/twentyhq/twenty/commit/d37ed7e07c06afc364add84789ec5545976d1818,no,CI only,ci,no,,ci
118,2026-03-06,a79b816117928d1e82d6ef7d92ed1659a5d5da8d,a79b816117,Baptiste Devessier,Allow users to set where new fields must be created in a record page layout (#18420),"packages/twenty-front (16), packages/twenty-ui (3)",19,579,15,no,no,no,UI behavior tweak,ux_tweak,https://github.com/twentyhq/twenty/commit/a79b816117928d1e82d6ef7d92ed1659a5d5da8d,no,UI behavior tweak,ux_tweak,yes,7,ux_tweak
119,2026-03-06,f65aafe96b9100d1134e345341f696f32866c803,f65aafe96b,github-actions[bot],i18n - translations (#18462),packages/twenty-front (62),62,391,31,no,no,no,translations only,translations,https://github.com/twentyhq/twenty/commit/f65aafe96b9100d1134e345341f696f32866c803,no,translations only,translations,no,,translations
120,2026-03-06,1f1da901ea394d5e52b99bc161eeb1d8e94a7fae,1f1da901ea,Thomas Trompette,Bug fixes batch (#18457),"packages/twenty-server (2), packages/twenty-front (1), packages/twenty-ui (1)",4,62,15,no,no,yes,core product bug fix,core_fix,https://github.com/twentyhq/twenty/commit/1f1da901ea394d5e52b99bc161eeb1d8e94a7fae,yes,core product bug fix,core_fix,yes,3,frontend_fix
