plan_order,wave,wave_name,batch,batch_name,chunk,risk,date,short_sha,sha,author,subject,rationale,top_dirs,files_changed,insertions,deletions,goal,validation,commit_url,new_in_revision,backlog_track,backlog_reason
412,8,Linaria & Code Refactors,8B,Code Refactors,8B-03,medium,2026-03-21,fc9723949b,fc9723949be6bf3862b33de66085f048611c2a97,Lucas Bordeau,Fix AI chat re-renders and refactored code (#18585),code_refactor,"packages/twenty-front (62), .claude (1), .mcp.json (1), CLAUDE.md (1)",65,1299,567,Complete Linaria migration alignment with upstream and apply clean code refactors.,"Full build, verify no Emotion/Linaria conflicts, spot-check styled components.",https://github.com/twentyhq/twenty/commit/fc9723949be6bf3862b33de66085f048611c2a97,yes,cherry-pick-candidate,Likely cherry-pickable after Waves 1-5 land
415,8,Linaria & Code Refactors,8B,Code Refactors,8B-03,low,2026-03-24,cac92bffe3,cac92bffe3c8b810ca800c60abc9df2a5795aee7,Raphaël Bosi,Refactor backfill-command-menu-items to use a single validateBuildAndRun call (#18923),code_refactor,packages/twenty-server (1),1,165,221,Complete Linaria migration alignment with upstream and apply clean code refactors.,"Full build, verify no Emotion/Linaria conflicts, spot-check styled components.",https://github.com/twentyhq/twenty/commit/cac92bffe3c8b810ca800c60abc9df2a5795aee7,yes,cherry-pick-candidate,Likely cherry-pickable after Waves 1-5 land
416,8,Linaria & Code Refactors,8B,Code Refactors,8B-03,low,2026-03-24,d5b41b2801,d5b41b2801250141d9f0c04dfb6d116aeaabe000,Félix Malfait,Unify auth context → role permission config resolution into a single pure utility (#18927),code_refactor,packages/twenty-server (10),10,100,152,Complete Linaria migration alignment with upstream and apply clean code refactors.,"Full build, verify no Emotion/Linaria conflicts, spot-check styled components.",https://github.com/twentyhq/twenty/commit/d5b41b2801250141d9f0c04dfb6d116aeaabe000,yes,cherry-pick-candidate,Likely cherry-pickable after Waves 1-5 land
417,8,Linaria & Code Refactors,8B,Code Refactors,8B-03,low,2026-03-26,4985270e69,4985270e690a4cbaadf3e72811870a5563a92f40,nitin,[AI] Refactor settings search to use SearchInput and restructure Skills tab (#18876),code_refactor,packages/twenty-front (13),13,363,426,Complete Linaria migration alignment with upstream and apply clean code refactors.,"Full build, verify no Emotion/Linaria conflicts, spot-check styled components.",https://github.com/twentyhq/twenty/commit/4985270e690a4cbaadf3e72811870a5563a92f40,yes,cherry-pick-candidate,Likely cherry-pickable after Waves 1-5 land
418,8,Linaria & Code Refactors,8B,Code Refactors,8B-03,low,2026-03-26,92635b960b,92635b960b85371d0eac6d704daf4a31e4a29c9d,nitin,[AI] Navigation panel scroll refactor + Non chat placeholder (#18999),code_refactor,packages/twenty-front (4),4,55,45,Complete Linaria migration alignment with upstream and apply clean code refactors.,"Full build, verify no Emotion/Linaria conflicts, spot-check styled components.",https://github.com/twentyhq/twenty/commit/92635b960b85371d0eac6d704daf4a31e4a29c9d,yes,cherry-pick-candidate,Likely cherry-pickable after Waves 1-5 land
419,8,Linaria & Code Refactors,8B,Code Refactors,8B-03,low,2026-03-27,db9da3194f,db9da3194fafc591fc53cd5dfb3b84865bfec91d,Paul Rastoin,Refactor client auto heal (#19032),code_refactor,packages/twenty-server (8),8,58,122,Complete Linaria migration alignment with upstream and apply clean code refactors.,"Full build, verify no Emotion/Linaria conflicts, spot-check styled components.",https://github.com/twentyhq/twenty/commit/db9da3194fafc591fc53cd5dfb3b84865bfec91d,yes,cherry-pick-candidate,Likely cherry-pickable after Waves 1-5 land
420,8,Linaria & Code Refactors,8B,Code Refactors,8B-04,low,2026-03-30,2fccd29ec6,2fccd29ec6d9ba4a8aff2a4de99b3343329f20bd,neo773,messaging cleanup  (#19124),code_refactor,packages/twenty-server (10),10,444,5,Complete Linaria migration alignment with upstream and apply clean code refactors.,"Full build, verify no Emotion/Linaria conflicts, spot-check styled components.",https://github.com/twentyhq/twenty/commit/2fccd29ec6d9ba4a8aff2a4de99b3343329f20bd,yes,cherry-pick-candidate,Likely cherry-pickable after Waves 1-5 land
421,8,Linaria & Code Refactors,8B,Code Refactors,8B-04,low,2026-04-02,ade6ed9c32,ade6ed9c32023299bbe67b2ed1e2b3c303ccaa89,nitin,[AI] agent node prompt tab new design + refactor (#19012),code_refactor,"packages/twenty-front (25), packages/twenty-server (3)",28,788,477,Complete Linaria migration alignment with upstream and apply clean code refactors.,"Full build, verify no Emotion/Linaria conflicts, spot-check styled components.",https://github.com/twentyhq/twenty/commit/ade6ed9c32023299bbe67b2ed1e2b3c303ccaa89,yes,cherry-pick-candidate,Likely cherry-pickable after Waves 1-5 land
422,8,Linaria & Code Refactors,8B,Code Refactors,8B-04,low,2026-04-02,cd23a2bc80,cd23a2bc8053a66a4a071a81a7dcdddc71be43d3,Paul Rastoin,Cleaning `UpgradeCommand` code flow (#19241),code_refactor,packages/twenty-server (43),43,806,804,Complete Linaria migration alignment with upstream and apply clean code refactors.,"Full build, verify no Emotion/Linaria conflicts, spot-check styled components.",https://github.com/twentyhq/twenty/commit/cd23a2bc8053a66a4a071a81a7dcdddc71be43d3,yes,cherry-pick-candidate,Likely cherry-pickable after Waves 1-5 land
423,8,Linaria & Code Refactors,8B,Code Refactors,8B-04,low,2026-04-06,e062343802,e06234380261267a5a22d00892b7e4ae71d384d1,Paul Rastoin,Refactor typeorm migration lifecycle and generation (#19275),code_refactor,"packages/twenty-server (23), .github (1)",24,1153,121,Complete Linaria migration alignment with upstream and apply clean code refactors.,"Full build, verify no Emotion/Linaria conflicts, spot-check styled components.",https://github.com/twentyhq/twenty/commit/e06234380261267a5a22d00892b7e4ae71d384d1,yes,cherry-pick-candidate,Likely cherry-pickable after Waves 1-5 land
424,8,Linaria & Code Refactors,8B,Code Refactors,8B-04,low,2026-04-07,d341d0d624,d341d0d624e48840d958436b443b788c44c4a708,Raphaël Bosi,Refactor navigation commands to use NAVIGATION engine key with payload (#19303),code_refactor,"packages/twenty-server (23), packages/twenty-front (15), packages/twenty-client-sdk (3)",41,780,172,Complete Linaria migration alignment with upstream and apply clean code refactors.,"Full build, verify no Emotion/Linaria conflicts, spot-check styled components.",https://github.com/twentyhq/twenty/commit/d341d0d624e48840d958436b443b788c44c4a708,yes,cherry-pick-candidate,Likely cherry-pickable after Waves 1-5 land
426,9,Large-Scale Refactors,9A,Large-Scale Refactors,9A-01,high,2026-03-06,9d57bc39e5,9d57bc39e5dca74c304831e9803dad660b4cf779,Charles Bochet,Migrate from ESLint to OxLint (#18443),massive_refactor,"packages/twenty-front (374), packages/twenty-server (238), packages/twenty-docs (74), packages/twenty-emails (35)",880,4713,9689,Apply massive structural refactors that reshape significant portions of the codebase.,Full build + lint + type-check. Run full test suite. Manual smoke of core flows.,https://github.com/twentyhq/twenty/commit/9d57bc39e5dca74c304831e9803dad660b4cf779,yes,integration,Massive (880 files) — manual port or rebase
425,9,Large-Scale Refactors,9A,Large-Scale Refactors,9A-01,high,2026-03-05,5853891b02,5853891b021e220b8be01322c2448b15df7f549b,nitin,refactor!: rename Command Menu page/navigation layer to Side Panel (#18393),massive_refactor,"packages/twenty-front (659), packages/twenty-sdk (7), packages/twenty-ui (6), packages/twenty-shared (3)",675,4895,4965,Apply massive structural refactors that reshape significant portions of the codebase.,Full build + lint + type-check. Run full test suite. Manual smoke of core flows.,https://github.com/twentyhq/twenty/commit/5853891b021e220b8be01322c2448b15df7f549b,yes,integration,Massive (675 files) — manual port or rebase
386,8,Linaria & Code Refactors,8A,Linaria Migration Completion,8A-01,high,2026-03-04,7a2e397ad1,7a2e397ad14d56260f9f3460f49a252efce9f00c,Charles Bochet,Complete linaria migration (#18361),linaria_refactor,"packages/twenty-front (453), packages/twenty-website (41), packages/twenty-docs (28), packages/twenty-ui (8)",540,3656,4158,Complete Linaria migration alignment with upstream and apply clean code refactors.,"Full build, verify no Emotion/Linaria conflicts, spot-check styled components.",https://github.com/twentyhq/twenty/commit/7a2e397ad14d56260f9f3460f49a252efce9f00c,yes,integration,Linaria sync — reconcile with Fuse independent migration
404,8,Linaria & Code Refactors,8B,Code Refactors,8B-02,high,2026-03-16,5c745059ad,5c745059add9c6ac7b457d64a3cc4d9abd283029,Charles Bochet,"refactor: remove ""core"" naming from views and eliminate converter layer (#18667)",code_refactor,"packages/twenty-front (265), packages/twenty-server (172), packages/twenty-sdk (3)",440,2869,3791,Complete Linaria migration alignment with upstream and apply clean code refactors.,"Full build, verify no Emotion/Linaria conflicts, spot-check styled components.",https://github.com/twentyhq/twenty/commit/5c745059add9c6ac7b457d64a3cc4d9abd283029,yes,integration,Massive (440 files) — manual port or rebase
413,8,Linaria & Code Refactors,8B,Code Refactors,8B-03,high,2026-03-22,d5a7dec117,d5a7dec117f2689bac1153d2656af5b96621ad5d,Charles Bochet,refactor: rename ObjectMetadataItem to EnrichedObjectMetadataItem and clean up metadata flows (#18830),code_refactor,packages/twenty-front (440),440,1409,1285,Complete Linaria migration alignment with upstream and apply clean code refactors.,"Full build, verify no Emotion/Linaria conflicts, spot-check styled components.",https://github.com/twentyhq/twenty/commit/d5a7dec117f2689bac1153d2656af5b96621ad5d,yes,integration,Massive (440 files) — manual port or rebase
394,8,Linaria & Code Refactors,8B,Code Refactors,8B-01,high,2026-03-05,647c32ff3e,647c32ff3e66d4f27e498418fc471bef82f8dd67,Charles Bochet,Deprecate runtime theme objects in favor of CSS variables (#18402),code_refactor,"packages/twenty-front (299), packages/twenty-ui (117), packages/twenty-apps (11), packages/twenty-sdk (4)",432,1243,1433,Complete Linaria migration alignment with upstream and apply clean code refactors.,"Full build, verify no Emotion/Linaria conflicts, spot-check styled components.",https://github.com/twentyhq/twenty/commit/647c32ff3e66d4f27e498418fc471bef82f8dd67,yes,integration,Massive (432 files) — manual port or rebase
402,8,Linaria & Code Refactors,8B,Code Refactors,8B-02,high,2026-03-13,b470cb21a1,b470cb21a1d168ca581ed145078a9e8ce24e53d2,Félix Malfait,Upgrade Apollo Client to v4 and refactor error handling (#18584),code_refactor,"packages/twenty-front (382), packages/twenty-website (2), package.json (1), yarn.lock (1)",386,3471,13582,Complete Linaria migration alignment with upstream and apply clean code refactors.,"Full build, verify no Emotion/Linaria conflicts, spot-check styled components.",https://github.com/twentyhq/twenty/commit/b470cb21a1d168ca581ed145078a9e8ce24e53d2,yes,integration,Massive (386 files) — manual port or rebase
181,6,Features & Enhancements,6A,Command Menu & Navigation Features,6A-01,high,2026-03-04,b11f77df2a,b11f77df2a08dce8295c23d4e92b0969c5426eab,Raphaël Bosi,[FRONT COMPONENTS] Introduce conditionalAvailabilityExpression to command menu items (#18319),feature,"packages/twenty-front (232), packages/twenty-server (84), packages/twenty-sdk (20), packages/twenty-shared (8)",349,1648,454,"Pull upstream features, workflow enhancements, and product improvements into Fuse.","Smoke affected UI surfaces, verify no regressions in navigation, command menu, and record views.",https://github.com/twentyhq/twenty/commit/b11f77df2a08dce8295c23d4e92b0969c5426eab,yes,integration,Massive (349 files) — manual port or rebase
385,8,Linaria & Code Refactors,8A,Linaria Migration Completion,8A-01,high,2026-03-03,3bfdc2c83f,3bfdc2c83f0ab79dc6c7e5edd4389fa0d74bc3c9,Charles Bochet,"chore(twenty-front): migrate command-menu, workflow, page-layout and UI modules from Emotion to Linaria (PR 4-6/10) (#18342)",linaria_refactor,"packages/twenty-front (329), packages/twenty-ui (6), .yarn (1), docs (1)",339,3415,2589,Complete Linaria migration alignment with upstream and apply clean code refactors.,"Full build, verify no Emotion/Linaria conflicts, spot-check styled components.",https://github.com/twentyhq/twenty/commit/3bfdc2c83f0ab79dc6c7e5edd4389fa0d74bc3c9,yes,integration,Linaria sync — reconcile with Fuse independent migration
399,8,Linaria & Code Refactors,8B,Code Refactors,8B-01,high,2026-03-09,36bcc71f3d,36bcc71f3dc6b2f831574f608348c79c17d3f1bf,nitin,refactor(command-menu-item): rename Actions to CommandMenuItem (#18489),code_refactor,"packages/twenty-front (255), packages/twenty-sdk (18), packages/twenty-shared (2)",275,4539,4431,Complete Linaria migration alignment with upstream and apply clean code refactors.,"Full build, verify no Emotion/Linaria conflicts, spot-check styled components.",https://github.com/twentyhq/twenty/commit/36bcc71f3dc6b2f831574f608348c79c17d3f1bf,yes,integration,Massive (275 files) — manual port or rebase
265,6,Features & Enhancements,6F,Extended Features,6F-02,high,2026-03-10,2de022afcf,2de022afcfbc9b6776e111b5636773f6eac9462d,Raphaël Bosi,Add standard command menu items (#18527),noncore_feature,"packages/twenty-standard-application (184), packages/twenty-sdk (20), packages/twenty-server (19), packages/twenty-shared (11)",252,10969,250,"Pull upstream features, workflow enhancements, and product improvements into Fuse.","Smoke affected UI surfaces, verify no regressions in navigation, command menu, and record views.",https://github.com/twentyhq/twenty/commit/2de022afcfbc9b6776e111b5636773f6eac9462d,yes,integration,Massive (252 files) — manual port or rebase
408,8,Linaria & Code Refactors,8B,Code Refactors,8B-02,high,2026-03-17,f1dfcfd163,f1dfcfd1635fddee0fa326784582c100cada4d2d,Charles Bochet,refactor(twenty-front): reorganize NavigationMenuItem module into common/display/edit subfolders (#18691),code_refactor,packages/twenty-front (251),251,1361,1194,Complete Linaria migration alignment with upstream and apply clean code refactors.,"Full build, verify no Emotion/Linaria conflicts, spot-check styled components.",https://github.com/twentyhq/twenty/commit/f1dfcfd1635fddee0fa326784582c100cada4d2d,yes,integration,Massive (251 files) — manual port or rebase
318,6,Features & Enhancements,6G,Code & Build Improvements,6G-04,high,2026-04-06,d3f0162cf5,d3f0162cf59ac1f42249e0bd1aa6ddf1e5b0da65,neo773,Remove connected account feature flag (#19286),improvement,"packages/twenty-server (230), packages/twenty-front (11), packages/twenty-client-sdk (3), packages/twenty-shared (2)",246,4313,5521,"Pull upstream features, workflow enhancements, and product improvements into Fuse.","Smoke affected UI surfaces, verify no regressions in navigation, command menu, and record views.",https://github.com/twentyhq/twenty/commit/d3f0162cf59ac1f42249e0bd1aa6ddf1e5b0da65,yes,integration,Massive (246 files) — manual port or rebase
398,8,Linaria & Code Refactors,8B,Code Refactors,8B-01,high,2026-03-06,fea47aa9f8,fea47aa9f830f6ed671483dfb6be27cd53f4ced4,Charles Bochet,Add twenty/folder-structure custom oxlint rule (#18467),code_refactor,"packages/twenty-front (223), packages/twenty-oxlint-rules (4)",227,998,358,Complete Linaria migration alignment with upstream and apply clean code refactors.,"Full build, verify no Emotion/Linaria conflicts, spot-check styled components.",https://github.com/twentyhq/twenty/commit/fea47aa9f830f6ed671483dfb6be27cd53f4ced4,yes,integration,Massive (227 files) — manual port or rebase
396,8,Linaria & Code Refactors,8B,Code Refactors,8B-01,high,2026-03-05,c53a13417e,c53a13417e03b1aa4895f4e7013e15084cb79f0c,Charles Bochet,Remove all styled(Component) patterns in favor of parent wrappers and props (#18430),code_refactor,"packages/twenty-front (216), packages/twenty-ui (6), packages/twenty-shared (2)",224,4764,3836,Complete Linaria migration alignment with upstream and apply clean code refactors.,"Full build, verify no Emotion/Linaria conflicts, spot-check styled components.",https://github.com/twentyhq/twenty/commit/c53a13417e03b1aa4895f4e7013e15084cb79f0c,yes,integration,Massive (224 files) — manual port or rebase
384,8,Linaria & Code Refactors,8A,Linaria Migration Completion,8A-01,high,2026-03-02,c4140f85df,c4140f85df5845d581c8ac438e5b71a18f0bd851,Charles Bochet,chore(twenty-front): migrate small modules from Emotion to Linaria (PR 1/10) (#18314),linaria_refactor,"packages/twenty-front (114), packages/twenty-ui (96), docs (1)",211,4754,1114,Complete Linaria migration alignment with upstream and apply clean code refactors.,"Full build, verify no Emotion/Linaria conflicts, spot-check styled components.",https://github.com/twentyhq/twenty/commit/c4140f85df5845d581c8ac438e5b71a18f0bd851,yes,integration,Linaria sync — reconcile with Fuse independent migration
254,6,Features & Enhancements,6F,Extended Features,6F-01,high,2026-03-05,0e89c96170,0e89c96170e9d003307b9746b6a58802c10c28bf,Félix Malfait,feat: add npm and tarball app distribution with upgrade mechanism (#18358),noncore_feature,"packages/twenty-server (166), packages/twenty-front (27), packages/twenty-sdk (8), packages/twenty-apps (2)",205,4739,1012,"Pull upstream features, workflow enhancements, and product improvements into Fuse.","Smoke affected UI surfaces, verify no regressions in navigation, command menu, and record views.",https://github.com/twentyhq/twenty/commit/0e89c96170e9d003307b9746b6a58802c10c28bf,yes,integration,Massive (205 files) — manual port or rebase
283,6,Features & Enhancements,6G,Code & Build Improvements,6G-01,medium,2026-03-12,c9deab4373,c9deab4373c71c848e4f58c42769aa0612b191f7,Raphaël Bosi,[COMMAND MENU ITEMS] Remove standard front components (#18581),improvement,"packages/twenty-standard-application (163), packages/twenty-server (15), packages/twenty-front (2), packages/twenty-sdk (2)",186,475,8470,"Pull upstream features, workflow enhancements, and product improvements into Fuse.","Smoke affected UI surfaces, verify no regressions in navigation, command menu, and record views.",https://github.com/twentyhq/twenty/commit/c9deab4373c71c848e4f58c42769aa0612b191f7,yes,integration,Massive (186 files) — manual port or rebase
397,8,Linaria & Code Refactors,8B,Code Refactors,8B-01,medium,2026-03-06,514d0017ea,514d0017ea502c5700a06f44e97a949bba4badc8,Félix Malfait,Refactor application module architecture for clarity and explicitness (#18432),code_refactor,"packages/twenty-server (151), packages/twenty-front (33)",184,3173,1376,Complete Linaria migration alignment with upstream and apply clean code refactors.,"Full build, verify no Emotion/Linaria conflicts, spot-check styled components.",https://github.com/twentyhq/twenty/commit/514d0017ea502c5700a06f44e97a949bba4badc8,yes,integration,Massive (184 files) — manual port or rebase
229,6,Features & Enhancements,6E,General Product Features,6E-02,medium,2026-03-21,908aefe7c1,908aefe7c148763a9f9f350981aed22ef906ab48,Félix Malfait,feat: replace hardcoded AI model constants with JSON seed catalog (#18818),feature,"packages/twenty-server (96), packages/twenty-front (57), packages/twenty-ui (14), packages/twenty-shared (10)",181,7547,2713,"Pull upstream features, workflow enhancements, and product improvements into Fuse.","Smoke affected UI surfaces, verify no regressions in navigation, command menu, and record views.",https://github.com/twentyhq/twenty/commit/908aefe7c148763a9f9f350981aed22ef906ab48,yes,integration,Massive (181 files) — manual port or rebase
316,6,Features & Enhancements,6G,Code & Build Improvements,6G-04,medium,2026-04-03,119014f86d,119014f86d2eeceb64e9aea2b40f47e8fb7bc5d7,martmull,Improve apps (#19256),improvement,"packages/twenty-apps (119), packages/create-twenty-app (29), packages/twenty-sdk (11), packages/twenty-client-sdk (4)",178,12302,2476,"Pull upstream features, workflow enhancements, and product improvements into Fuse.","Smoke affected UI surfaces, verify no regressions in navigation, command menu, and record views.",https://github.com/twentyhq/twenty/commit/119014f86d2eeceb64e9aea2b40f47e8fb7bc5d7,yes,integration,Massive (178 files) — manual port or rebase
403,8,Linaria & Code Refactors,8B,Code Refactors,8B-02,medium,2026-03-16,ba9aa41bba,ba9aa41bba08d0c3ee7a8dda919bc3943e5ed4b9,Charles Bochet,"refactor: metadata store cleanup, SSE unification, mock metadata loading & login redirect fix (#18651)",code_refactor,"packages/twenty-front (152), packages/twenty-server (6), packages/twenty-sdk (3)",161,3120,4364,Complete Linaria migration alignment with upstream and apply clean code refactors.,"Full build, verify no Emotion/Linaria conflicts, spot-check styled components.",https://github.com/twentyhq/twenty/commit/ba9aa41bba08d0c3ee7a8dda919bc3943e5ed4b9,yes,integration,Massive (161 files) — manual port or rebase
182,6,Features & Enhancements,6A,Command Menu & Navigation Features,6A-01,medium,2026-03-13,6b48f197d4,6b48f197d4a742020966455d128da2d72301e51f,Charles Bochet,feat: deprecate WorkspaceFavorite in favor of NavigationMenuItem (#18624),feature,"packages/twenty-front (148), packages/twenty-server (4)",152,443,5574,"Pull upstream features, workflow enhancements, and product improvements into Fuse.","Smoke affected UI surfaces, verify no regressions in navigation, command menu, and record views.",https://github.com/twentyhq/twenty/commit/6b48f197d4a742020966455d128da2d72301e51f,yes,integration,Massive (152 files) — manual port or rebase
195,6,Features & Enhancements,6B,Record & Field Features,6B-01,medium,2026-03-24,96f3ff0e90,96f3ff0e9051002d2fb04e6b513c1d34fe02ed0c,Lucas Bordeau,Add record table widget to dashboards (#18747),feature,"packages/twenty-front (131), packages/twenty-server (13), packages/twenty-sdk (3), packages/twenty-shared (3)",152,5359,1038,"Pull upstream features, workflow enhancements, and product improvements into Fuse.","Smoke affected UI surfaces, verify no regressions in navigation, command menu, and record views.",https://github.com/twentyhq/twenty/commit/96f3ff0e9051002d2fb04e6b513c1d34fe02ed0c,yes,integration,Massive (152 files) — manual port or rebase
227,6,Features & Enhancements,6E,General Product Features,6E-02,medium,2026-03-20,cee4cf6452,cee4cf64524aaaf624251488899a7fe445df7cb5,Charles Bochet,feat: migrate ConnectedAccount infrastructure entities to metadata schema (#18784),feature,"packages/twenty-server (131), packages/twenty-shared (14), packages/twenty-sdk (3), packages/twenty-front (1)",149,7375,1736,"Pull upstream features, workflow enhancements, and product improvements into Fuse.","Smoke affected UI surfaces, verify no regressions in navigation, command menu, and record views.",https://github.com/twentyhq/twenty/commit/cee4cf64524aaaf624251488899a7fe445df7cb5,yes,integration,Massive (149 files) — manual port or rebase
309,6,Features & Enhancements,6G,Code & Build Improvements,6G-04,medium,2026-04-01,9f95c4763c,9f95c4763c4cd44d115594a76ab8d933de213a8b,Raphaël Bosi,[COMMAND MENU ITEMS] Remove deprecated code (#19199),improvement,"packages/twenty-front (123), packages/twenty-server (11), packages/twenty-client-sdk (2), packages/twenty-shared (1)",137,2209,6606,"Pull upstream features, workflow enhancements, and product improvements into Fuse.","Smoke affected UI surfaces, verify no regressions in navigation, command menu, and record views.",https://github.com/twentyhq/twenty/commit/9f95c4763c4cd44d115594a76ab8d933de213a8b,yes,integration,Massive (137 files) — manual port or rebase
392,8,Linaria & Code Refactors,8B,Code Refactors,8B-01,medium,2026-03-04,c97d872b9f,c97d872b9f8f153f4ef3e46cbcb938e0e66c24dd,BOHEUS,`[BREAKING_CHANGE_VIEW_SORT]` Refactor view sort to v2 (#17609),code_refactor,"packages/twenty-server (108), packages/twenty-front (26), packages/twenty-shared (1)",135,3253,806,Complete Linaria migration alignment with upstream and apply clean code refactors.,"Full build, verify no Emotion/Linaria conflicts, spot-check styled components.",https://github.com/twentyhq/twenty/commit/c97d872b9f8f153f4ef3e46cbcb938e0e66c24dd,yes,integration,Massive (135 files) — manual port or rebase
222,6,Features & Enhancements,6E,General Product Features,6E-02,medium,2026-03-13,d9eb317bb5,d9eb317bb5e5510087e5e6ef4bc3ee184e2abc2e,Charles Bochet,feat: rename RICH_TEXT_V2 → RICH_TEXT in codebase (keep DB value) (#18628),feature,"packages/twenty-server (64), packages/twenty-front (42), packages/twenty-shared (15), packages/twenty-apps (4)",129,451,400,"Pull upstream features, workflow enhancements, and product improvements into Fuse.","Smoke affected UI surfaces, verify no regressions in navigation, command menu, and record views.",https://github.com/twentyhq/twenty/commit/d9eb317bb5e5510087e5e6ef4bc3ee184e2abc2e,yes,integration,Massive (129 files) — manual port or rebase
226,6,Features & Enhancements,6E,General Product Features,6E-02,medium,2026-03-16,a121d00ddd,a121d00dddcc3a60ce1eadbe5a365ee6972f60ff,Charles Bochet,feat: add color property to ObjectMetadata for object icon customization (#18672),feature,"packages/twenty-front (56), packages/twenty-server (50), packages/twenty-sdk (7), packages/twenty-apps (6)",123,1168,734,"Pull upstream features, workflow enhancements, and product improvements into Fuse.","Smoke affected UI surfaces, verify no regressions in navigation, command menu, and record views.",https://github.com/twentyhq/twenty/commit/a121d00dddcc3a60ce1eadbe5a365ee6972f60ff,yes,integration,Massive (123 files) — manual port or rebase
213,6,Features & Enhancements,6E,General Product Features,6E-01,medium,2026-03-09,5b28e59ca7,5b28e59ca77c7eb33ea48c1606afb25ffb108fb0,Abdul Rahman,Navbar drag drop using dnd kit (#18288),feature,"packages/twenty-front (118), yarn.lock (1)",119,3564,1298,"Pull upstream features, workflow enhancements, and product improvements into Fuse.","Smoke affected UI surfaces, verify no regressions in navigation, command menu, and record views.",https://github.com/twentyhq/twenty/commit/5b28e59ca77c7eb33ea48c1606afb25ffb108fb0,yes,integration,Massive (119 files) — manual port or rebase
367,7,UX Polish & Cosmetic,7C,Minor Improvements,7C-01,medium,2026-03-05,cfeea43eaf,cfeea43eafe6eff4f650235b3ae1f03ff2ca7ed9,Weiko,Improve workspace auth context surface (#18164),ambiguous_improvement,packages/twenty-server (118),118,449,673,"Apply upstream visual polish, UX tweaks, and minor behavior improvements.","Visual inspection of affected components, verify spacing/alignment/dark-mode.",https://github.com/twentyhq/twenty/commit/cfeea43eafe6eff4f650235b3ae1f03ff2ca7ed9,yes,integration,Massive (118 files) — manual port or rebase
299,6,Features & Enhancements,6G,Code & Build Improvements,6G-03,medium,2026-03-27,5efe69f8d3,5efe69f8d34bd915fb5954f1ccd09f96009d382a,Abdul Rahman,Migrate field permission to syncable entity (#18751),improvement,"packages/twenty-server (98), packages/twenty-client-sdk (3), packages/twenty-front (3), packages/twenty-shared (1)",105,2957,491,"Pull upstream features, workflow enhancements, and product improvements into Fuse.","Smoke affected UI surfaces, verify no regressions in navigation, command menu, and record views.",https://github.com/twentyhq/twenty/commit/5efe69f8d34bd915fb5954f1ccd09f96009d382a,yes,integration,Massive (105 files) — manual port or rebase
253,6,Features & Enhancements,6F,Extended Features,6F-01,medium,2026-03-04,845a1934d3,845a1934d302d8d7e144e1e7857386aa91999188,Paul Rastoin,Tt call recording app (#18281),noncore_feature,"packages/twenty-apps (47), packages/twenty-companion (30), packages/twenty-front (12), packages/twenty-server (7)",103,31146,58,"Pull upstream features, workflow enhancements, and product improvements into Fuse.","Smoke affected UI surfaces, verify no regressions in navigation, command menu, and record views.",https://github.com/twentyhq/twenty/commit/845a1934d302d8d7e144e1e7857386aa91999188,yes,integration,Massive (103 files) — manual port or rebase
414,8,Linaria & Code Refactors,8B,Code Refactors,8B-03,medium,2026-03-24,49afe5dbc4,49afe5dbc46f0dddc1a490d5baa28020771365c6,Raphaël Bosi,Refactor: Unify command menu item execution (#18908),code_refactor,"packages/twenty-front (81), packages/twenty-server (19), packages/twenty-sdk (2), packages/twenty-shared (1)",103,1294,1129,Complete Linaria migration alignment with upstream and apply clean code refactors.,"Full build, verify no Emotion/Linaria conflicts, spot-check styled components.",https://github.com/twentyhq/twenty/commit/49afe5dbc46f0dddc1a490d5baa28020771365c6,yes,integration,Massive (103 files) — manual port or rebase
317,6,Features & Enhancements,6G,Code & Build Improvements,6G-04,medium,2026-04-03,d562a384c2,d562a384c26145075ad15419b28a8e5bc458a8fd,Etienne,Remove direct execution feature flag - WIP (#19254),improvement,"packages/twenty-server (97), packages/twenty-client-sdk (3), packages/twenty-front (1), packages/twenty-shared (1)",102,647,629,"Pull upstream features, workflow enhancements, and product improvements into Fuse.","Smoke affected UI surfaces, verify no regressions in navigation, command menu, and record views.",https://github.com/twentyhq/twenty/commit/d562a384c26145075ad15419b28a8e5bc458a8fd,yes,integration,Massive (102 files) — manual port or rebase
407,8,Linaria & Code Refactors,8B,Code Refactors,8B-02,medium,2026-03-17,1be87eb97b,1be87eb97b31140f7c40dea9505ab454e08a57eb,Charles Bochet,chore: frontend dead code removal and naming cleanup (#18690),code_refactor,packages/twenty-front (102),102,185,455,Complete Linaria migration alignment with upstream and apply clean code refactors.,"Full build, verify no Emotion/Linaria conflicts, spot-check styled components.",https://github.com/twentyhq/twenty/commit/1be87eb97b31140f7c40dea9505ab454e08a57eb,yes,integration,Massive (102 files) — manual port or rebase
